solution,scenario,product,mode,from,to,X
POS2,s3,pet,trk,Gnd,Npj,2520
POS3,s3,die,trk,Gnd,Bhw,100
POS3,s3,die,trk,Gnd,Npj,10800
POS3,s3,pet,trk,Gnd,Npj,2520
POS4,s3,die,trk,Gnd,Bhw,100
POS4,s3,die,trk,Gnd,Npj,10800
POS4,s3,pet,trk,Gnd,Npj,2520
POS5,s3,die,trk,Gnd,Bhw,100
POS5,s3,die,trk,Gnd,Npj,10800
POS5,s3,pet,trk,Gnd,Npj,2520
POS6,s3,die,trk,Gnd,Bhw,100
POS6,s3,die,trk,Gnd,Npj,10800
POS6,s3,pet,trk,Gnd,Npj,2520
POS7,s3,die,trk,Gnd,Bhw,100
POS7,s3,die,trk,Gnd,Npj,10800
POS7,s3,die,trk,Gnd,Dhn,9000
POS7,s3,pet,trk,Gnd,Npj,2520
POS8,s3,die,trk,Gnd,Bhw,100
POS8,s3,die,trk,Gnd,Npj,10800
POS8,s3,die,trk,Gnd,Dhn,9000
POS8,s3,pet,trk,Gnd,Npj,2520
POS9,s3,die,trk,Gnd,Bhw,100
POS9,s3,die,trk,Gnd,Npj,10800
POS9,s3,die,trk,Gnd,Dhn,9000
POS9,s3,pet,trk,Gnd,Npj,2520
POS10,s3,die,trk,Gnd,Bhw,100
POS10,s3,die,trk,Gnd,Npj,10800
POS10,s3,die,trk,Gnd,Dhn,9000
POS10,s3,pet,trk,Gnd,Npj,2520
POS11,s3,die,trk,Gnd,Bhw,100
POS11,s3,die,trk,Gnd,Npj,10800
POS11,s3,die,trk,Gnd,Dhn,9000
POS11,s3,pet,trk,Gnd,Npj,2120
POS12,s3,die,trk,Gnd,Bhw,100
POS12,s3,die,trk,Gnd,Npj,10800
POS12,s3,die,trk,Gnd,Dhn,9000
POS13,s3,die,trk,Gnd,Npj,10800
POS13,s3,die,trk,Gnd,Dhn,9000
POS14,s3,die,trk,Gnd,Npj,10800
POS14,s3,die,trk,Gnd,Dhn,9000
POS15,s3,die,trk,Gnd,Npj,10800
POS15,s3,die,trk,Gnd,Dhn,3300
POS16,s3,die,trk,Gnd,Npj,5100
POS16,s3,die,trk,Gnd,Dhn,9000
POS17,s3,die,trk,Gnd,Dhn,3300
POS18,s3,die,trk,Gnd,Dhn,3300
POS1,s4,die,trk,Gnd,Bhw,1220
POS1,s4,die,trk,Gnd,Npj,11280
POS1,s4,pet,trk,Gnd,Npj,2640
POS2,s4,die,trk,Gnd,Bhw,1220
POS2,s4,die,trk,Gnd,Npj,11280
POS2,s4,pet,trk,Gnd,Npj,2640
POS3,s4,die,trk,Gnd,Bhw,1220
POS3,s4,die,trk,Gnd,Npj,11280
POS3,s4,pet,trk,Gnd,Npj,2640
POS4,s4,die,trk,Gnd,Bhw,1220
POS4,s4,die,trk,Gnd,Npj,11280
POS4,s4,pet,trk,Gnd,Npj,2640
POS5,s4,die,trk,Gnd,Bhw,1220
POS5,s4,die,trk,Gnd,Npj,11280
POS5,s4,pet,trk,Gnd,Npj,2640
POS6,s4,die,trk,Gnd,Bhw,1220
POS6,s4,die,trk,Gnd,Npj,11280
POS6,s4,pet,trk,Gnd,Npj,2640
POS7,s4,die,trk,Gnd,Bhw,1220
POS7,s4,die,trk,Gnd,Npj,11280
POS7,s4,die,trk,Gnd,Dhn,1859
POS7,s4,pet,trk,Gnd,Npj,2640
POS8,s4,die,trk,Gnd,Bhw,1220
POS8,s4,die,trk,Gnd,Npj,11280
POS8,s4,die,trk,Gnd,Dhn,6363
POS8,s4,pet,trk,Gnd,Npj,2640
POS9,s4,die,trk,Gnd,Bhw,1220
POS9,s4,die,trk,Gnd,Npj,11280
POS9,s4,die,trk,Gnd,Dhn,9100
POS9,s4,pet,trk,Gnd,Npj,2640
POS10,s4,die,trk,Gnd,Bhw,920
POS10,s4,die,trk,Gnd,Npj,11280
POS10,s4,die,trk,Gnd,Dhn,9400
POS10,s4,pet,trk,Gnd,Npj,2640
POS11,s4,die,trk,Gnd,Bhw,920
POS11,s4,die,trk,Gnd,Npj,11280
POS11,s4,die,trk,Gnd,Dhn,9400
POS11,s4,pet,trk,Gnd,Npj,999
POS12,s4,die,trk,Gnd,Bhw,869
POS12,s4,die,trk,Gnd,Npj,11280
POS12,s4,die,trk,Gnd,Dhn,9400
POS13,s4,die,trk,Gnd,Npj,11280
POS13,s4,die,trk,Gnd,Dhn,9400
POS14,s4,die,trk,Gnd,Npj,11280
POS14,s4,die,trk,Gnd,Dhn,9400
POS15,s4,die,trk,Gnd,Npj,11077
POS15,s4,die,trk,Gnd,Dhn,3700
POS16,s4,die,trk,Gnd,Npj,1800
POS16,s4,die,trk,Gnd,Dhn,3700
POS17,s4,die,trk,Gnd,Dhn,5500
POS18,s4,die,trk,Gnd,Npj,1800
POS18,s4,die,trk,Gnd,Dhn,3700
POS19,s4,die,trk,Gnd,Brt,5500
POS20,s4,die,trk,Gnd,Brt,5500
POS1,s5,die,trk,Gnd,Bhw,240
POS1,s5,die,trk,Gnd,Npj,10860
POS1,s5,pet,trk,Gnd,Npj,2560
POS2,s5,die,trk,Gnd,Bhw,240
POS2,s5,die,trk,Gnd,Npj,10860
POS2,s5,pet,trk,Gnd,Npj,2560
POS3,s5,die,trk,Gnd,Bhw,240
POS3,s5,die,trk,Gnd,Npj,10860
POS3,s5,pet,trk,Gnd,Npj,2560
POS4,s5,die,trk,Gnd,Bhw,240
POS4,s5,die,trk,Gnd,Npj,10860
POS4,s5,pet,trk,Gnd,Npj,2560
POS5,s5,die,trk,Gnd,Bhw,240
POS5,s5,die,trk,Gnd,Npj,10860
POS5,s5,pet,trk,Gnd,Npj,2560
POS6,s5,die,trk,Gnd,Bhw,240
POS6,s5,die,trk,Gnd,Npj,10860
POS6,s5,die,trk,Gnd,Dhn,3128
POS6,s5,pet,trk,Gnd,Npj,2560
POS7,s5,die,trk,Gnd,Bhw,240
POS7,s5,die,trk,Gnd,Npj,10860
POS7,s5,pet,trk,Gnd,Npj,2560
POS8,s5,die,trk,Gnd,Bhw,240
POS8,s5,die,trk,Gnd,Npj,10860
POS8,s5,die,trk,Gnd,Dhn,9050
POS8,s5,pet,trk,Gnd,Npj,2560
POS9,s5,die,trk,Gnd,Bhw,240
POS9,s5,die,trk,Gnd,Npj,10860
POS9,s5,die,trk,Gnd,Dhn,9050
POS9,s5,pet,trk,Gnd,Npj,2560
POS10,s5,die,trk,Gnd,Bhw,240
POS10,s5,die,trk,Gnd,Npj,10860
POS10,s5,die,trk,Gnd,Dhn,9050
POS10,s5,pet,trk,Gnd,Npj,2560
POS11,s5,die,trk,Gnd,Bhw,240
POS11,s5,die,trk,Gnd,Npj,10860
POS11,s5,die,trk,Gnd,Dhn,9050
POS11,s5,pet,trk,Gnd,Npj,2260
POS12,s5,die,trk,Gnd,Bhw,240
POS12,s5,die,trk,Gnd,Npj,10860
POS12,s5,die,trk,Gnd,Dhn,9050
POS13,s5,die,trk,Gnd,Npj,10860
POS13,s5,die,trk,Gnd,Dhn,9050
POS14,s5,die,trk,Gnd,Npj,10860
POS14,s5,die,trk,Gnd,Dhn,9050
POS15,s5,die,trk,Gnd,Npj,10860
POS15,s5,die,trk,Gnd,Dhn,3350
POS16,s5,die,trk,Gnd,Npj,8235
POS16,s5,die,trk,Gnd,Dhn,3350
POS17,s5,die,trk,Gnd,Dhn,3350
POS18,s5,die,trk,Gnd,Dhn,3350
POS1,s6,die,trk,Gnd,Npj,10440
POS1,s6,pet,trk,Gnd,Npj,2440
POS2,s6,die,trk,Gnd,Npj,10440
POS2,s6,pet,trk,Gnd,Npj,2440
POS3,s6,die,trk,Gnd,Npj,10440
POS3,s6,pet,trk,Gnd,Npj,2440
POS4,s6,die,trk,Gnd,Npj,10440
POS4,s6,pet,trk,Gnd,Npj,2440
POS5,s6,die,trk,Gnd,Npj,10440
POS5,s6,pet,trk,Gnd,Npj,2440
POS6,s6,die,trk,Gnd,Npj,10440
POS6,s6,pet,trk,Gnd,Npj,2440
POS7,s6,die,trk,Gnd,Npj,10440
POS7,s6,die,trk,Gnd,Dhn,8700
POS7,s6,pet,trk,Gnd,Npj,2440
POS8,s6,die,trk,Gnd,Npj,10440
POS8,s6,die,trk,Gnd,Dhn,8700
POS8,s6,pet,trk,Gnd,Npj,2440
POS9,s6,die,trk,Gnd,Npj,10440
POS9,s6,die,trk,Gnd,Dhn,8700
POS9,s6,pet,trk,Gnd,Npj,2440
POS10,s6,die,trk,Gnd,Npj,10440
POS10,s6,die,trk,Gnd,Dhn,8700
POS10,s6,pet,trk,Gnd,Npj,2440
POS11,s6,die,trk,Gnd,Npj,10440
POS11,s6,die,trk,Gnd,Dhn,8700
POS11,s6,pet,trk,Gnd,Npj,1840
POS12,s6,die,trk,Gnd,Npj,10440
POS12,s6,die,trk,Gnd,Dhn,8700
POS13,s6,die,trk,Gnd,Npj,10440
POS13,s6,die,trk,Gnd,Dhn,8700
POS14,s6,die,trk,Gnd,Npj,10440
POS14,s6,die,trk,Gnd,Dhn,8700
POS15,s6,die,trk,Gnd,Npj,7000
POS15,s6,die,trk,Gnd,Dhn,3000
POS16,s6,die,trk,Gnd,Npj,7000
POS16,s6,die,trk,Gnd,Dhn,3000
POS17,s6,die,trk,Gnd,Npj,122
POS17,s6,die,trk,Gnd,Dhn,3000
POS18,s6,die,trk,Gnd,Dhn,3000
POS1,s7,die,trk,Gnd,Bhw,100
POS1,s7,die,trk,Gnd,Npj,10800
POS1,s7,pet,trk,Gnd,Npj,2520
POS2,s7,die,trk,Gnd,Bhw,100
POS2,s7,die,trk,Gnd,Npj,10800
POS2,s7,pet,trk,Gnd,Npj,2520
POS3,s7,die,trk,Gnd,Bhw,100
POS3,s7,die,trk,Gnd,Npj,10800
POS3,s7,pet,trk,Gnd,Npj,2520
POS4,s7,die,trk,Gnd,Bhw,100
POS4,s7,die,trk,Gnd,Npj,10800
POS4,s7,pet,trk,Gnd,Npj,2520
POS5,s7,die,trk,Gnd,Bhw,100
POS5,s7,die,trk,Gnd,Npj,10800
POS5,s7,pet,trk,Gnd,Npj,2520
POS6,s7,die,trk,Gnd,Bhw,100
POS6,s7,die,trk,Gnd,Npj,10800
POS6,s7,pet,trk,Gnd,Npj,2520
POS7,s7,die,trk,Gnd,Bhw,100
POS7,s7,die,trk,Gnd,Npj,10800
POS7,s7,die,trk,Gnd,Dhn,9000
POS7,s7,pet,trk,Gnd,Npj,2520
POS8,s7,die,trk,Gnd,Bhw,100
POS8,s7,die,trk,Gnd,Npj,10800
POS8,s7,die,trk,Gnd,Dhn,9000
POS8,s7,pet,trk,Gnd,Npj,2520
POS9,s7,die,trk,Gnd,Bhw,100
POS9,s7,die,trk,Gnd,Npj,10800
POS9,s7,die,trk,Gnd,Dhn,9000
POS9,s7,pet,trk,Gnd,Npj,2520
POS10,s7,die,trk,Gnd,Bhw,100
POS10,s7,die,trk,Gnd,Npj,10800
POS10,s7,die,trk,Gnd,Dhn,9000
POS10,s7,pet,trk,Gnd,Npj,2520
POS11,s7,die,trk,Gnd,Bhw,100
POS11,s7,die,trk,Gnd,Npj,10800
POS11,s7,die,trk,Gnd,Dhn,9000
POS11,s7,pet,trk,Gnd,Npj,2120
POS12,s7,die,trk,Gnd,Bhw,100
POS12,s7,die,trk,Gnd,Npj,10800
POS12,s7,die,trk,Gnd,Dhn,9000
POS13,s7,die,trk,Gnd,Npj,10800
POS13,s7,die,trk,Gnd,Dhn,9000
POS14,s7,die,trk,Gnd,Npj,10800
POS14,s7,die,trk,Gnd,Dhn,9000
POS15,s7,die,trk,Gnd,Npj,10800
POS15,s7,die,trk,Gnd,Dhn,3300
POS16,s7,die,trk,Gnd,Npj,5100
POS16,s7,die,trk,Gnd,Dhn,9000
POS17,s7,die,trk,Gnd,Dhn,3300
POS18,s7,die,trk,Gnd,Dhn,3300
POS1,s8,die,trk,Gnd,Npj,10440
POS1,s8,pet,trk,Gnd,Npj,2440
POS2,s8,die,trk,Gnd,Npj,10440
POS2,s8,pet,trk,Gnd,Npj,2440
POS3,s8,die,trk,Gnd,Npj,10440
POS3,s8,pet,trk,Gnd,Npj,2440
POS4,s8,die,trk,Gnd,Npj,10440
POS4,s8,pet,trk,Gnd,Npj,2440
POS5,s8,die,trk,Gnd,Npj,10440
POS5,s8,pet,trk,Gnd,Npj,2440
POS6,s8,die,trk,Gnd,Npj,10440
POS6,s8,pet,trk,Gnd,Npj,2440
POS7,s8,die,trk,Gnd,Npj,10440
POS7,s8,die,trk,Gnd,Dhn,8700
POS7,s8,pet,trk,Gnd,Npj,2440
POS8,s8,die,trk,Gnd,Npj,10440
POS8,s8,die,trk,Gnd,Dhn,8700
POS8,s8,pet,trk,Gnd,Npj,2440
POS9,s8,die,trk,Gnd,Npj,10440
POS9,s8,die,trk,Gnd,Dhn,8700
POS9,s8,pet,trk,Gnd,Npj,2440
POS10,s8,die,trk,Gnd,Npj,10440
POS10,s8,die,trk,Gnd,Dhn,8700
POS10,s8,pet,trk,Gnd,Npj,2440
POS11,s8,die,trk,Gnd,Npj,10440
POS11,s8,die,trk,Gnd,Dhn,8700
POS11,s8,pet,trk,Gnd,Npj,1840
POS12,s8,die,trk,Gnd,Npj,10440
POS12,s8,die,trk,Gnd,Dhn,8700
POS13,s8,die,trk,Gnd,Npj,10440
POS13,s8,die,trk,Gnd,Dhn,8700
POS14,s8,die,trk,Gnd,Npj,10440
POS14,s8,die,trk,Gnd,Dhn,8700
POS15,s8,die,trk,Gnd,Npj,7000
POS15,s8,die,trk,Gnd,Dhn,3000
POS16,s8,die,trk,Gnd,Npj,7000
POS16,s8,die,trk,Gnd,Dhn,3000
POS17,s8,die,trk,Gnd,Npj,7000
POS17,s8,die,trk,Gnd,Dhn,3000
POS18,s8,die,trk,Gnd,Dhn,3000
POS1,s9,die,trk,Gnd,Npj,10020
POS1,s9,pet,trk,Gnd,Npj,2360
POS2,s9,die,trk,Gnd,Npj,10020
POS2,s9,pet,trk,Gnd,Npj,2360
POS3,s9,die,trk,Gnd,Npj,10020
POS3,s9,pet,trk,Gnd,Npj,2360
POS4,s9,die,trk,Gnd,Npj,10020
POS4,s9,pet,trk,Gnd,Npj,2360
POS5,s9,die,trk,Gnd,Npj,10020
POS5,s9,pet,trk,Gnd,Npj,2360
POS6,s9,die,trk,Gnd,Npj,10020
POS6,s9,die,trk,Gnd,Dhn,8350
POS6,s9,pet,trk,Gnd,Npj,2360
POS7,s9,die,trk,Gnd,Npj,10020
POS7,s9,die,trk,Gnd,Dhn,8350
POS7,s9,pet,trk,Gnd,Npj,2360
POS8,s9,die,trk,Gnd,Npj,10020
POS8,s9,die,trk,Gnd,Dhn,8350
POS8,s9,pet,trk,Gnd,Npj,2360
POS9,s9,die,trk,Gnd,Npj,10020
POS9,s9,die,trk,Gnd,Dhn,8350
POS9,s9,pet,trk,Gnd,Npj,2360
POS10,s9,die,trk,Gnd,Npj,10020
POS10,s9,die,trk,Gnd,Dhn,8350
POS10,s9,pet,trk,Gnd,Npj,2360
POS11,s9,die,trk,Gnd,Npj,10020
POS11,s9,die,trk,Gnd,Dhn,8350
POS11,s9,pet,trk,Gnd,Npj,1560
POS12,s9,die,trk,Gnd,Npj,10020
POS12,s9,die,trk,Gnd,Dhn,8350
POS13,s9,die,trk,Gnd,Npj,10020
POS13,s9,die,trk,Gnd,Dhn,8350
POS14,s9,die,trk,Gnd,Npj,10020
POS14,s9,die,trk,Gnd,Dhn,8350
POS15,s9,die,trk,Gnd,Dhn,3000
POS16,s9,die,trk,Gnd,Dhn,3000
POS17,s9,die,trk,Gnd,Dhn,2650
POS18,s9,die,trk,Gnd,Dhn,2650
POS20,s1,pet,trk,Ktm,Pkr,4140
POS20,s2,pet,trk,Ktm,Pkr,3960
POS20,s3,pet,trk,Ktm,Pkr,3780
POS20,s4,pet,trk,Ktm,Pkr,3960
POS20,s5,pet,trk,Ktm,Pkr,3840
POS20,s6,pet,trk,Ktm,Pkr,3660
POS20,s7,pet,trk,Ktm,Pkr,3780
POS20,s8,pet,trk,Ktm,Pkr,3660
POS20,s9,pet,trk,Ktm,Pkr,3540
POS11,s1,die,trk,Mgl,Bhw,2050
POS12,s1,die,trk,Mgl,Bhw,2050
POS13,s1,die,trk,Mgl,Bhw,2200
POS14,s1,die,trk,Mgl,Bhw,2200
POS15,s1,die,trk,Mgl,Npj,5700
POS16,s1,die,trk,Mgl,Dhn,5700
POS17,s1,die,trk,Mgl,Npj,5700
POS18,s1,die,trk,Mgl,Dhn,5700
POS19,s1,die,trk,Mgl,Dhn,5700
POS20,s1,die,trk,Mgl,Dhn,5700
POS11,s2,die,trk,Mgl,Bhw,300
POS12,s2,die,trk,Mgl,Bhw,300
POS13,s2,die,trk,Mgl,Bhw,1220
POS14,s2,die,trk,Mgl,Bhw,1220
POS15,s2,die,trk,Mgl,Dhn,5700
POS16,s2,die,trk,Mgl,Dhn,5700
POS17,s2,die,trk,Mgl,Npj,1800
POS17,s2,die,trk,Mgl,Dhn,3900
POS18,s2,die,trk,Mgl,Dhn,5700
POS19,s2,die,trk,Mgl,Dhn,5700
POS20,s2,die,trk,Mgl,Dhn,5700
POS13,s3,die,trk,Mgl,Bhw,100
POS14,s3,die,trk,Mgl,Bhw,100
POS15,s3,die,trk,Mgl,Dhn,5700
POS16,s3,die,trk,Mgl,Npj,5700
POS17,s3,die,trk,Mgl,Dhn,5700
POS18,s3,die,trk,Mgl,Dhn,5700
POS19,s3,die,trk,Mgl,Dhn,3200
POS20,s3,die,trk,Mgl,Dhn,3200
POS11,s4,die,trk,Mgl,Bhw,300
POS12,s4,die,trk,Mgl,Bhw,351
POS13,s4,die,trk,Mgl,Bhw,1220
POS14,s4,die,trk,Mgl,Bhw,1220
POS15,s4,die,trk,Mgl,Dhn,5700
POS16,s4,die,trk,Mgl,Dhn,5700
POS17,s4,die,trk,Mgl,Npj,1800
POS17,s4,die,trk,Mgl,Dhn,3900
POS18,s4,die,trk,Mgl,Dhn,5700
POS19,s4,die,trk,Mgl,Dhn,5700
POS20,s4,die,trk,Mgl,Dhn,5700
POS13,s5,die,trk,Mgl,Bhw,240
POS14,s5,die,trk,Mgl,Bhw,240
POS15,s5,die,trk,Mgl,Dhn,5700
POS16,s5,die,trk,Mgl,Dhn,5700
POS17,s5,die,trk,Mgl,Dhn,5700
POS18,s5,die,trk,Mgl,Dhn,5700
POS19,s5,die,trk,Mgl,Dhn,4200
POS20,s5,die,trk,Mgl,Dhn,4200
POS15,s6,die,trk,Mgl,Dhn,5700
POS16,s6,die,trk,Mgl,Dhn,5700
POS17,s6,die,trk,Mgl,Dhn,5700
POS18,s6,die,trk,Mgl,Dhn,5700
POS13,s7,die,trk,Mgl,Bhw,100
POS14,s7,die,trk,Mgl,Bhw,100
POS15,s7,die,trk,Mgl,Dhn,5700
POS16,s7,die,trk,Mgl,Npj,5700
POS17,s7,die,trk,Mgl,Dhn,5700
POS18,s7,die,trk,Mgl,Dhn,5700
POS19,s7,die,trk,Mgl,Dhn,3200
POS20,s7,die,trk,Mgl,Dhn,3200
POS15,s8,die,trk,Mgl,Dhn,5700
POS16,s8,die,trk,Mgl,Dhn,5700
POS17,s8,die,trk,Mgl,Dhn,5700
POS18,s8,die,trk,Mgl,Dhn,5700
POS15,s9,die,trk,Mgl,Npj,350
POS15,s9,die,trk,Mgl,Dhn,5350
POS16,s9,die,trk,Mgl,Npj,350
POS16,s9,die,trk,Mgl,Dhn,5350
POS17,s9,die,trk,Mgl,Dhn,5700
POS18,s9,die,trk,Mgl,Dhn,5700
POS1,s1,die,trk,Mot,Srl,9750
POS1,s1,die,trk,Mot,Amj,9450
POS1,s1,die,pip,Mot,Amj,90000
POS1,s1,pet,trk,Mot,Srl,3450
POS1,s1,pet,trk,Mot,Amj,4710
POS1,s1,pet,pip,Mot,Amj,36000
POS2,s1,die,trk,Mot,Srl,9750
POS2,s1,die,trk,Mot,Amj,9450
POS2,s1,die,pip,Mot,Amj,90000
POS2,s1,pet,trk,Mot,Srl,3450
POS2,s1,pet,trk,Mot,Amj,4910
POS2,s1,pet,pip,Mot,Amj,36000
POS3,s1,die,trk,Mot,Srl,9750
POS3,s1,die,trk,Mot,Amj,9450
POS3,s1,die,pip,Mot,Amj,90000
POS3,s1,pet,trk,Mot,Srl,3450
POS3,s1,pet,trk,Mot,Amj,4910
POS3,s1,pet,pip,Mot,Amj,36000
POS4,s1,die,trk,Mot,Srl,4485
POS4,s1,die,trk,Mot,Amj,9450
POS4,s1,die,pip,Mot,Amj,90000
POS4,s1,pet,trk,Mot,Srl,3450
POS4,s1,pet,trk,Mot,Amj,4910
POS4,s1,pet,pip,Mot,Amj,36000
POS5,s1,die,trk,Mot,Srl,3600
POS5,s1,die,trk,Mot,Amj,9450
POS5,s1,die,pip,Mot,Amj,90000
POS5,s1,pet,trk,Mot,Srl,3450
POS5,s1,pet,trk,Mot,Amj,4910
POS5,s1,pet,pip,Mot,Amj,36000
POS6,s1,die,trk,Mot,Srl,3600
POS6,s1,die,trk,Mot,Amj,9450
POS6,s1,die,pip,Mot,Amj,90000
POS6,s1,pet,trk,Mot,Srl,770
POS6,s1,pet,trk,Mot,Amj,7590
POS6,s1,pet,pip,Mot,Amj,36000
POS7,s1,die,trk,Mot,Srl,3600
POS7,s1,die,trk,Mot,Amj,9450
POS7,s1,die,pip,Mot,Amj,90000
POS7,s1,pet,trk,Mot,Srl,770
POS7,s1,pet,trk,Mot,Amj,7590
POS7,s1,pet,pip,Mot,Amj,36000
POS8,s1,die,trk,Mot,Srl,3600
POS8,s1,die,trk,Mot,Amj,9450
POS8,s1,die,pip,Mot,Amj,90000
POS8,s1,pet,trk,Mot,Srl,770
POS8,s1,pet,trk,Mot,Amj,7590
POS8,s1,pet,pip,Mot,Amj,36000
POS9,s1,die,trk,Mot,Srl,266
POS9,s1,die,trk,Mot,Amj,9450
POS9,s1,die,pip,Mot,Amj,90000
POS9,s1,pet,trk,Mot,Srl,770
POS9,s1,pet,trk,Mot,Amj,7590
POS9,s1,pet,pip,Mot,Amj,36000
POS10,s1,die,trk,Mot,Amj,11500
POS10,s1,die,pip,Mot,Amj,90000
POS10,s1,pet,trk,Mot,Amj,7590
POS10,s1,pet,pip,Mot,Amj,36000
POS11,s1,die,trk,Mot,Amj,9450
POS11,s1,die,pip,Mot,Amj,90000
POS11,s1,pet,trk,Mot,Amj,7590
POS11,s1,pet,pip,Mot,Amj,36000
POS12,s1,die,trk,Mot,Amj,9450
POS12,s1,die,pip,Mot,Amj,90000
POS12,s1,pet,trk,Mot,Amj,7590
POS12,s1,pet,trk,Mot,Npj,2760
POS12,s1,pet,pip,Mot,Amj,36000
POS13,s1,die,pip,Mot,Amj,90000
POS13,s1,pet,trk,Mot,Amj,7590
POS13,s1,pet,trk,Mot,Npj,2760
POS13,s1,pet,pip,Mot,Amj,36000
POS14,s1,die,pip,Mot,Amj,90000
POS14,s1,pet,trk,Mot,Amj,2040
POS14,s1,pet,trk,Mot,Npj,2760
POS14,s1,pet,pip,Mot,Amj,36000
POS15,s1,die,pip,Mot,Amj,90000
POS15,s1,pet,trk,Mot,Amj,2040
POS15,s1,pet,trk,Mot,Npj,2760
POS15,s1,pet,pip,Mot,Amj,36000
POS16,s1,die,pip,Mot,Amj,90000
POS16,s1,pet,trk,Mot,Amj,2040
POS16,s1,pet,trk,Mot,Npj,2760
POS16,s1,pet,pip,Mot,Amj,36000
POS17,s1,die,pip,Mot,Amj,90000
POS17,s1,pet,trk,Mot,Amj,2040
POS17,s1,pet,trk,Mot,Npj,2760
POS17,s1,pet,pip,Mot,Amj,36000
POS18,s1,die,pip,Mot,Amj,90000
POS18,s1,pet,trk,Mot,Amj,2040
POS18,s1,pet,trk,Mot,Npj,2760
POS18,s1,pet,pip,Mot,Amj,36000
POS19,s1,die,pip,Mot,Amj,90000
POS19,s1,pet,trk,Mot,Amj,2040
POS19,s1,pet,trk,Mot,Npj,2760
POS19,s1,pet,pip,Mot,Amj,36000
POS20,s1,die,pip,Mot,Amj,90000
POS20,s1,pet,trk,Mot,Brt,2040
POS20,s1,pet,trk,Mot,Npj,2760
POS20,s1,pet,pip,Mot,Amj,36000
POS1,s2,die,trk,Mot,Srl,9400
POS1,s2,die,trk,Mot,Amj,5880
POS1,s2,die,pip,Mot,Amj,90000
POS1,s2,pet,trk,Mot,Srl,3300
POS1,s2,pet,trk,Mot,Amj,2940
POS1,s2,pet,pip,Mot,Amj,36000
POS2,s2,die,trk,Mot,Srl,1920
POS2,s2,die,trk,Mot,Amj,5880
POS2,s2,die,pip,Mot,Amj,90000
POS2,s2,pet,trk,Mot,Srl,3300
POS2,s2,pet,trk,Mot,Amj,2940
POS2,s2,pet,pip,Mot,Amj,36000
POS3,s2,die,trk,Mot,Srl,1920
POS3,s2,die,trk,Mot,Amj,5880
POS3,s2,die,pip,Mot,Amj,90000
POS3,s2,pet,trk,Mot,Srl,3300
POS3,s2,pet,trk,Mot,Amj,2940
POS3,s2,pet,pip,Mot,Amj,36000
POS4,s2,die,trk,Mot,Srl,1920
POS4,s2,die,trk,Mot,Amj,5880
POS4,s2,die,pip,Mot,Amj,90000
POS4,s2,pet,trk,Mot,Srl,3300
POS4,s2,pet,trk,Mot,Amj,2940
POS4,s2,pet,pip,Mot,Amj,36000
POS5,s2,die,trk,Mot,Srl,1920
POS5,s2,die,trk,Mot,Amj,5880
POS5,s2,die,pip,Mot,Amj,90000
POS5,s2,pet,trk,Mot,Amj,6240
POS5,s2,pet,pip,Mot,Amj,36000
POS6,s2,die,trk,Mot,Amj,5880
POS6,s2,die,pip,Mot,Amj,90000
POS6,s2,pet,trk,Mot,Amj,6240
POS6,s2,pet,pip,Mot,Amj,36000
POS7,s2,die,trk,Mot,Amj,5880
POS7,s2,die,pip,Mot,Amj,90000
POS7,s2,pet,trk,Mot,Amj,6240
POS7,s2,pet,pip,Mot,Amj,36000
POS8,s2,die,trk,Mot,Amj,5880
POS8,s2,die,pip,Mot,Amj,90000
POS8,s2,pet,trk,Mot,Amj,6240
POS8,s2,pet,pip,Mot,Amj,36000
POS9,s2,die,trk,Mot,Amj,5880
POS9,s2,die,pip,Mot,Amj,90000
POS9,s2,pet,trk,Mot,Amj,6240
POS9,s2,pet,pip,Mot,Amj,36000
POS10,s2,die,trk,Mot,Amj,6180
POS10,s2,die,pip,Mot,Amj,90000
POS10,s2,pet,trk,Mot,Amj,6240
POS10,s2,pet,pip,Mot,Amj,36000
POS11,s2,die,trk,Mot,Amj,5880
POS11,s2,die,pip,Mot,Amj,90000
POS11,s2,pet,trk,Mot,Amj,7260
POS11,s2,pet,pip,Mot,Amj,36000
POS12,s2,die,trk,Mot,Amj,5880
POS12,s2,die,pip,Mot,Amj,90000
POS12,s2,pet,trk,Mot,Amj,6360
POS12,s2,pet,trk,Mot,Npj,2540
POS12,s2,pet,pip,Mot,Amj,36000
POS13,s2,die,pip,Mot,Amj,90000
POS13,s2,pet,trk,Mot,Amj,6360
POS13,s2,pet,trk,Mot,Npj,2540
POS13,s2,pet,pip,Mot,Amj,36000
POS14,s2,die,pip,Mot,Amj,90000
POS14,s2,pet,trk,Mot,Npj,2540
POS14,s2,pet,pip,Mot,Amj,36000
POS15,s2,die,pip,Mot,Amj,90000
POS15,s2,pet,trk,Mot,Npj,1800
POS15,s2,pet,pip,Mot,Amj,36000
POS16,s2,die,pip,Mot,Amj,90000
POS16,s2,pet,trk,Mot,Npj,1800
POS16,s2,pet,pip,Mot,Amj,36000
POS17,s2,die,pip,Mot,Amj,90000
POS17,s2,pet,trk,Mot,Npj,1800
POS17,s2,pet,pip,Mot,Amj,36000
POS18,s2,die,pip,Mot,Amj,90000
POS18,s2,pet,trk,Mot,Npj,1800
POS18,s2,pet,pip,Mot,Amj,36000
POS19,s2,die,pip,Mot,Amj,90000
